Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name
ELEC,FortisBC,187 Government Ave S,,Greenwood,BC,V0H 1J0,,,P,2022-07-01,PLANNED - not yet accessible (Public),,,,,,,,1,,Non-Networked,,GPS,49.0905653,-118.6786399,2021-08-03,156795,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,British Columbia Ministry of Transportation and Infrastructure,Yellowhead Hwy,,Fraser-Fort George F,BC,V2N 7A3,,,P,2022-09-01,PLANNED - not yet accessible (Public),24 hours daily,,,,,,,2,,Non-Networked,,GPS,53.8977,-121.9896,2022-04-13,157682,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,PRÉVU - pas encore accessible (Public),,public,,,STATE_GOV,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Suncor,915 Lakeshore D SW,,Salmon Arm,BC,V1E 1E4,,250-832-2744,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,GPS,50.698696,-119.295697,2022-04-13,157683,2022-04-26 16:04:15 UTC,P,,,2021-09-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Canadian Tire Corp,960 Railway St,,Penticton,BC,V2A 8N2,,,P,2022-09-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,49.49049,-119.60245,2022-08-09,157692,2022-08-09 21:18:29 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,AUTO_REPAIR,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Canadian Tire Corp,855 Langford Pkwy,,Victoria,BC,V9B 4V5,,250-474-2291,P,2022-06-15,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,200-9,48.442075,-123.506011,2022-04-13,157693,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,AUTO_REPAIR,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Canadian Tire Corp,2830 Bentall St,,Vancouver,BC,V5M 4H4,,,P,2022-09-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,49.25966,-123.03106,2022-04-13,157694,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,AUTO_REPAIR,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Canadian Tire Corp,8277 Ontario St,,Vancouver,BC,V5X 0A7,,,P,2022-09-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,49.2098584,-123.1097773,2022-04-13,157695,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,AUTO_REPAIR,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,City of Vancouver,453 W 12th Ave,,Vancouver,BC,V5Y 1V4,,,P,2022-09-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,49.26088,-123.11396,2022-04-13,157696,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,City of Vancouver,701 National Ave,,Vancouver,BC,V6A 4L3,,,P,2022-09-01,PLANNED - not yet accessible (Public),,,,,,,18,2,,Non-Networked,,GPS,49.272753,-123.087007,2023-01-12,157697,2023-01-12 21:05:40 UTC,P,,,,,,,,CHADEMO J1772 J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,City of Vancouver,1220 Pacific Blvd,,Vancouver,BC,V6Z 2W3,,,P,2022-09-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,49.273594,-123.121627,2022-04-13,157698,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,BC Hydro,41395 Highway 16,,Tlell,BC,V0T 1Y0,,,P,2022-10-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,53.544769,-131.944337,2022-04-13,157790,2022-07-26 14:30:40 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,BC Hydro,100 1st Ave E,,Prince Rupert,BC,V8J 1A6,,,E,,Public,24 hours daily,,,,,,,2,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,54.31645964,-130.3225578,2022-04-13,157791,2022-07-26 14:30:40 UTC,P,,,2021-02-18,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,$0.21 per minute,"$0,21 par minute",,,,,,,,,FALSE,,,,,
ELEC,BC Hydro,14303 Highway 16,,Terrace,BC,V8G 0A6,,,P,2022-10-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,54.522653,-128.66436,2022-04-13,157792,2022-07-26 14:30:40 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,BC Ministry of Transportation and Infrastructure,Lakelse Ave,,Kitimat-Stikine E,BC,V8G 3T9,,,P,2022-09-15,PLANNED - not yet accessible (Public),,,,,,,1,2,,Non-Networked,,GPS,54.512,-128.558,2022-04-13,157810,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772 J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,BC Hydro,276 City Centre,,Kitimat,BC,V8C 1T6,,,P,2022-10-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,54.053984,-128.653713,2022-04-13,157833,2022-07-26 14:30:40 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,BC Hydro - New Hazelton,4633 10th Ave,,New Hazelton,BC,V0J 2J0,,800-224-9376,E,,Public,24 hours daily,,,,,,,2,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,55.246989,-127.581668,2022-08-09,157834,2022-08-09 21:18:29 UTC,P,,,2022-03-09,,,,,CHADEMO J1772COMBO,CA,,24 heures tous les jours,,Public,,public,,,GAS_STATION,,,,,,,$0.21 per minute,"$0,21 par minute",,,,,,,,,FALSE,,,,,
ELEC,BC Hydro,3487 9th St,,Houston,BC,V0J 1Z2,,,E,,Public,24 hours daily,,,,,,,2,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,54.4009395,-126.6445495,2022-08-09,157836,2022-08-09 21:18:29 UTC,P,,,2021-02-16,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,$0.21 per minute,"$0,21 par minute",,,,,,,,,FALSE,,,,,
ELEC,BC Hydro,299 Yellowhead Highway 16,,Burns Lake,BC,V0J 1E0,,866-338-3369,E,,Public,24 hours daily,,,,,,,2,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,54.2275217,-125.7614795,2022-07-08,157837,2022-07-08 16:02:07 UTC,P,,,2021-02-18,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,$0.2113 (CAD) per minute plus tax,"$0,21 par minute plus la taxe",,,,,,,,,FALSE,,,,,
ELEC,BC Hydro,Ryley Ln,,Vanderhoof,BC,V0J 3A1,,,P,2022-10-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,54.013778,-124.007833,2022-04-13,157839,2022-07-26 14:30:40 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,BC Hydro,1 Carp Lake Rd,,Mcleod Lake,BC,V0J 2G0,,,P,2022-10-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,54.985014,-123.050098,2022-04-13,157840,2022-07-26 14:30:40 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,BC Hydro,6564 E Hastings St,,Burnaby,BC,V5B 3P9,,,P,2022-10-15,PLANNED - not yet accessible (Public),,,,,,,,2,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,200-9,49.279474,-122.967477,2022-04-13,157841,2022-07-26 14:30:40 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,GROCERY,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,BC Hydro,7452 Frontier St,,Pemberton,BC,V0N 2L1,,,P,2022-10-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,50.324285,-122.80536,2022-04-13,157842,2022-07-26 14:30:40 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,BC Hydro,615 Main St,,Lilllooet,BC,V0K 1V0,,,P,2022-10-10,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,50.693991,-121.933631,2022-04-13,157843,2022-07-26 14:30:40 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,BC Hydro,1420 Store St,,Victoria,BC,V8W 3J6,,,E,,Public,24 hours daily,,,,,,,2,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,48.42806912,-123.3695913,2022-04-13,157844,2022-07-26 14:30:40 UTC,P,,,2021-03-23,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,BC Hydro,515 Columbia St,,New Westminister,BC,V3L 1B2,,,P,2020-09-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,49.203911,-122.90707,2022-04-13,157845,2022-07-26 14:30:40 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Squamish Liquor Store,38241 Cleveland Ave,,Squamish,BC,V8B 0S8,,604-898-8980,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,GPS,49.7025196,-123.1532244,2021-09-09,157846,2022-04-26 16:04:15 UTC,P,,,2020-05-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,Highstreet Shopping Centre - Tesla Supercharger,3122 Mount Lehman Rd,,Abbotsford,BC,V4X 2K9,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,49.058774,-122.37941,2022-10-03,157888,2022-12-01 17:40:26 UTC,P,,,2020-05-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,,,,,,
ELEC,CF Richmond Centre - Tesla Supercharger,6551 No 3 Road,,Richmond,BC,V6Y 2B6,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,20,,Tesla,https://www.tesla.com/supercharger,GPS,49.169953,-123.138639,2022-10-03,157889,2022-12-01 17:40:26 UTC,P,,,2020-05-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,,,,,,
ELEC,523 Columbia St.,523 Columbia Street,,Kamloops,BC,V2C 2T9,,888-356-8911,E,,Public,24 hours daily,,,,,,3,,,FLO,https://flo.ca/,GPS,50.670543,-120.329573,2023-03-16,157991,2023-03-16 00:47:22 UTC,,,,2020-05-29,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Federated Co-operatives Ltd (FCL),1350 Cranberry Ave,,Nanaimo,BC,V9R 6Z7,,250-714-0335,P,2022-12-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,49.1271745,-123.9194198,2022-08-09,157994,2022-08-09 21:18:29 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,COOP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,City of Vancouver,800 Richards St,,Vancouver,BC,V6B 2B5,,,P,2022-08-15,PLANNED - not yet accessible (Public),,,,,,,,4,,Non-Networked,,GPS,49.28010786,-123.1178582,2022-04-13,157995,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,STREET_PARKING,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Summerland Visitor Center,15600 Highway 97,,Summerland,BC,V0H 1Z0,,250-494-2686,P,2022-09-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,49.6111416,-119.6809108,2022-04-13,157996,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Memorial Park,9999 Wharton St,,Summerland,BC,V0H 1Z0,,877-505-2674,E,,Public,24 hours daily,,,,,,,8,,Non-Networked,,GPS,49.600781,-119.684062,2022-04-13,157997,2022-04-26 16:04:15 UTC,P,,,2021-07-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,PARK,,,,,,,$0.30 per minute,"$0,30 par minute",,,,,,,,,FALSE,,,,,
ELEC,Vanderhoof Co-Op,188 Stewart St E,,Vanderhoof,BC,V0J 3A0,,250-567-4406,P,2021-09-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,54.0154668,-124.0070661,2021-07-15,157999,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,COOP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,BC Liquor Stores,548 N Rd,,Gabriola Island,BC,V0R 1X0,,,P,2022-07-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,49.174157,-123.846354,2021-08-03,158002,2022-04-26 16:04:15 UTC,P,,,2022-07-01,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Mid-Island Co-op,137 Cowichan Lake Rd,,Lake Cowichan,BC,V0R 2G0,,250-932-1133,P,2022-01-29,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,48.828628,-124.048488,2021-08-03,158003,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,COOP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Ucluelet Co-op,1580 Peninsula Rd,,Ucluelet,BC,V0R 3A0,,250-726-4231,P,2021-09-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,48.9412394,-125.5465282,2021-07-15,158004,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,COOP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Tofino Co-op,140 1st St,,Tofino,BC,V0R 2Z0,,250-725-3226,P,2022-06-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,49.152875,-125.9084032,2022-02-10,158005,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,COOP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Co-op Gas Stations,3100 10th Ave NE,,Salmon Arm,BC,V1E 2S2,,250-832-4457,P,2022-06-01,PLANNED - not yet accessible (Public),24 hours daily,,,,,,,4,,Non-Networked,,GPS,50.70653,-119.249363,2022-02-10,158006,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,PRÉVU - pas encore accessible (Public),,public,,,COOP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,The Church of Jesus Christ of Latter-day Saints,11432 100th St,,Fort St. John,BC,V1J 1P7,,,P,2020-09-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,56.2600559,-120.8475793,2020-06-08,158007,2022-01-30 18:39:44 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,PLACE_OF_WORSHIP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Co-op Gas Stations,3530 27th St,,Vernon,BC,V1T 9P1,,236-426-3530,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,GPS,50.267776,-119.26694,2022-12-12,158008,2022-12-12 16:21:44 UTC,P,,,2021-06-30,,,,,CHADEMO J1772COMBO,CA,,24 heures tous les jours,,Public,,public,,,COOP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Co-op - Penticton Gas Bar,"102B, 2007 Main St",,Penticton,BC,V2A 5H6,,250-493-2383,P,2022-06-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,49.4757357,-119.5836899,2022-02-10,158009,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,COOP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Walmart,1185 Prosperity Way,,Williams Lake,BC,V2G 0A6,,,P,2021-08-01,PLANNED - not yet accessible (Public),24 hours daily,,,,,,,1,,Non-Networked,,GPS,52.1134173,-122.1254175,2021-07-15,158010,2022-04-26 16:04:15 UTC,P,,,2021-08-01,,,,,CHADEMO J1772COMBO,CA,,24 heures tous les jours,,PRÉVU - pas encore accessible (Public),,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Four Rivers Co-op,6749 Westgate Ave,,Prince George,BC,V2N 5R2,,250-964-2697,P,2022-06-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,53.860073,-122.801811,2022-02-10,158012,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,COOP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Chilliwack Gas Bar,44046 Progress Way,,Chilliwack,BC,V2R 0L2,,604-793-8400,P,2022-06-01,PLANNED - not yet accessible (Public),,,,,,,,4,,Non-Networked,,GPS,49.1503151,-122.0061924,2022-02-10,158013,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,COOP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Co-op Gas Bar,2528 Main St,,West Kelowna,BC,V4T 1P9,,250-707-0740,P,2022-09-01,PLANNED - not yet accessible (Public),,,,,,,,4,,Non-Networked,,GPS,49.8298353,-119.6321461,2022-04-13,158016,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Otter Co-op,3650 248 St,,Langley,BC,V4W 1X7,,604-856-2517,P,2022-02-28,PLANNED - not yet accessible (Public),,,,,,,,4,,Non-Networked,,GPS,49.0679096,-122.5356669,2021-08-03,158017,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,COOP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,City of Vancouver,1700 BLK E 11th Ave,,Vancouver,BC,V5N 4C4,,,P,2022-09-01,PLANNED - not yet accessible (Public),,,,,,,,4,,Non-Networked,,GPS,49.26047,-123.0717043,2022-04-13,158018,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,City of Vancouver,1400 BLK W 67th Ave,,Vancouver,BC,V6P 4T7,,,P,2022-09-01,PLANNED - not yet accessible (Public),,,,,,,,4,,Non-Networked,,GPS,49.2107118,-123.1400211,2022-04-13,158020,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Mid-Island Co-op,376 Davis Rd,,Ladysmith,BC,V9G 1T9,,250-245-8009,P,2022-01-29,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,48.977626,-123.803356,2021-08-03,158022,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,COOP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Mid-Island Co-op,1401 Alberni Hwy,,Parksville,BC,V9P 2B8,,250-947-9302,P,2022-06-01,PLANNED - not yet accessible (Public),,,,,,,,4,,Non-Networked,,GPS,49.306217,-124.360329,2022-02-10,158023,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,COOP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Co-op Gas Bar,2517 Bowen Rd,,Nanaimo,BC,V9T 3M6,,250-729-8400,P,2022-06-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,49.1997708,-123.9999063,2022-02-10,158025,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,COOP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,McDonald's,6675 Mary Ellen Dr,,Nanaimo,BC,V9V 1T7,,250-390-7000,P,2022-09-01,PLANNED - not yet accessible (Public),,,,,,,,2,,Non-Networked,,GPS,49.2389841,-124.0551117,2022-04-13,158026,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,RESTAURANT,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Co-op Gas Stations,4006 Johnston Rd,,Port Alberni,BC,V9Y 5N3,,250-724-0008,P,2022-06-01,PLANNED - not yet accessible (Public),,,,,,,,4,,Non-Networked,,GPS,49.2637799,-124.794481,2022-02-10,158027,2022-04-26 16:04:15 UTC,P,,,,,,,,CHADEMO J1772COMBO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,COOP,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,BC Hydro - Extra Foods,2335 Maple Dr,,Quesnel,BC,V2J 6J6,,250-747-2803,E,,Public,24 hours daily,,,,,,,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,52.96393491,-122.4413634,2021-12-13,158251,2022-07-26 14:30:40 UTC,P,,,2020-01-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GROCERY,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
ELEC,UBC,6163 University Blvd,,Vancouver,BC,V6T 1Z3,,604-822-6786,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,49.26563,-123.25002,2021-07-15,158291,2023-03-16 17:57:54 UTC,P,,,2020-03-01,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,BC Hydro - Powell River,1424 Willingdon Ave,,Powell River,BC,V8A 2M8,,866-338-3369,E,,Public,24 hours daily,,,,,,,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,49.851521,-124.52331,2022-04-13,158292,2022-07-26 14:30:40 UTC,P,,,2019-12-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,$0.21 per minute,"$0,21 par minute",,,,,,,,,FALSE,,,,,
ELEC,Cache Creek Community Hall,1270 Stage Rd,,Cache Creek,BC,V0K 1H0,,250-457-6239  866-338-3369,E,,Public,24 hours daily,,,,,,,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,50.81082783,-121.3250634,2022-07-08,158294,2022-07-08 16:02:07 UTC,P,,,2019-06-01,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,,FALSE,,,,,
